track_id,track_name,artist_id,artist_name,album_id,album_name,album_release_date,release_date_precision,popularity,duration_ms,explicit,source,source_id
1PuBKZbBeFWc9uVvUjUuOW,Muñeco De Lego,790FomKkXshlbRYZFtlgla,KAROL G,12nlJpvrOd7tTOaCxB1UeR,Unstoppable,2017-10-27,day,48,164320,False,artist,Karol G
2LRI27CycRpNInbdM8AFLI,ARRANCA PAL CARAJO,790FomKkXshlbRYZFtlgla,KAROL G,5CS8E6JVACItYto4OOJoPW,KG0516,2021-03-26,day,41,246760,False,artist,Karol G
229NpRywpBdKErmKM2ctz2,Eres Mi Todo,790FomKkXshlbRYZFtlgla,KAROL G,12nlJpvrOd7tTOaCxB1UeR,Unstoppable,2017-10-27,day,44,187466,False,artist,Karol G
1qzqSfxLrshLYr0C3S2d0m,Heart Go Wild,4De2r7QdHl1eZwnEnQ1IzE,Caroline Spence,7a2tS4BJ8EHdvLLFb8uskf,Heart Go Wild,2025-08-29,day,28,218800,False,artist,Karol G
32lSIu3ZiraxLcLhBNsSUk,Si Te Confieso,790FomKkXshlbRYZFtlgla,KAROL G,0ntSniulhFGvWkQFQNghzX,Si Te Confieso,2014-12-10,day,44,195787,False,artist,Karol G
6O4z17Q6EK35AUOPRbj1mc,No Te Deseo el Mal,5XJDexmWFLWOkjOEjOVX3e,Eladio Carrion,12dn4bmTRj1oo3JzCkbf2x,No Te Deseo el Mal,2021-12-01,day,41,232560,True,artist,Karol G
4kap0K8QvEZUKKwmKUtKb8,Solo Con Verte,5wx70QuZtxRUIIYek3RSaV,Carolina Ross,5jjsvm8MJ01dNvgZjzBNmR,"Mis Covers, Vol. 2",2018-06-01,day,48,175890,False,artist,Karol G
5gUysq7aO7v7EcV5kQWgeh,QLONA,790FomKkXshlbRYZFtlgla,KAROL G,1RpOMl2sZgWRe14iQ42AXC,QLONA,2023-08-10,day,43,172797,True,artist,Karol G
4Km94jtgvJXPOAfXZxLBJM,Casi Nada - Nando Pro Remix,790FomKkXshlbRYZFtlgla,KAROL G,04txsfKNt9nwZHqEpEExiK,Casi Nada (Nando Pro Remix),2016-08-26,day,45,203160,False,artist,Karol G
4M1dVJegubckrFNGGfcbrE,El Pecado,790FomKkXshlbRYZFtlgla,KAROL G,12nlJpvrOd7tTOaCxB1UeR,Unstoppable,2017-10-27,day,43,191586,False,artist,Karol G
0XMMRGdrHAnrxWgFL3lwkz,En La Cara (Sua Cara Remix),738wLrAtLtCtFOLvQBXOXp,Major Lazer,2TGVp98ZbzdhCaqBN82jss,Que Calor,2021-03-05,day,38,169226,False,artist,Karol G
3B1q4Cv9PcYdiOpzqKSEIV,Calypso - Remix,4V8Sr092TqfHkfAA5fXXqG,Luis Fonsi,0Ru1vApAYHKIpCeyc7gGJn,Calypso (Remix),2018-08-17,day,45,184066,False,artist,Karol G
74yh0vNLcs6mlgOles80HR,Porcelain Jesus,2hiq2iBnUik3mrOfEgRSpB,carolesdaughter,3cLUWI3fTK9wrjNYGZp4h4,Porcelain Jesus,2020-08-22,day,31,104901,False,artist,Karol G
3kVNzaukrW537D2zSVanGg,Tu Pum Pum,790FomKkXshlbRYZFtlgla,KAROL G,1AmCIyyDiWZTctBycBtFZF,Tu Pum Pum,2018-03-30,day,46,221120,False,artist,Karol G
1QnyYTtqB4qrXf3NZyDJ4G,PELIGROSA,6HhnhnxLsowYuuejvku0Bz,Lartiste,4aHONkegjyV3GwfjL5B9OW,PELIGROSA,2019-01-31,day,45,218293,False,artist,Karol G
3qRDBJRkgnOK5lMh3XxRCE,Casi Nada,790FomKkXshlbRYZFtlgla,KAROL G,2JjGDhTPJ4tBEqissi9p7e,Casi Nada,2016-03-04,day,47,219026,False,artist,Karol G
0Y0QTT6W7zRVKv9hWdYkCg,La Ocasión Perfecta,790FomKkXshlbRYZFtlgla,KAROL G,4i5b4YWuMtneUSvQPONwzK,OCEAN,2019-05-03,day,44,222693,False,artist,Karol G
5VL9M6X1nzGMGPCOw0qV6M,Amiga Mía,790FomKkXshlbRYZFtlgla,KAROL G,4RJyo5p4q3wb2YTZ6dlwID,Amiga Mía,2025-06-17,day,45,224414,True,artist,Karol G
1Uc5BvsiKVuuz0ArDutZTC,beautiful girls (get the ugliest world),2hiq2iBnUik3mrOfEgRSpB,carolesdaughter,1KEZGBWPqUjUQPmuAwWaol,beautiful girls (get the ugliest world),2024-08-23,day,28,149405,False,artist,Karol G
2yKJmfi2tvRJQ6elMxDmzv,A Solas,790FomKkXshlbRYZFtlgla,KAROL G,12nlJpvrOd7tTOaCxB1UeR,Unstoppable,2017-10-27,day,48,200733,False,artist,Karol G
5ZiyLuFvDbFwskqHpJ8E3X,"Sinfonia for Strings in G major, RV 149: I. Allegro molto",44KHTuijOnIVq2aOHWefAD,Karoly Botvay,3Pr4IqIrBfGEZRE30TS0xS,"Vivaldi, A.: The 4 Seasons / Sinfonias, Rv 112, 132, 149 and 169",1996-01-01,day,44,110800,False,artist,Karol G
205jUQPoqMVQZUQe81yJmB,Puño de Diamantes,5wx70QuZtxRUIIYek3RSaV,Carolina Ross,3Z5c9YxXkoRBfbPfgMgXsy,"Mis Covers, Vol. 3",2018-06-01,day,52,233244,False,artist,Karol G
7fYKZFLRRlcBIQ17V1E5qE,Door Of The North,1tfErPhfPUi2JprfJZRsfb,Carol Maddox,1gHkkuNVNrRNZsSB0aolOt,Door Of The North,2023-01-13,day,33,154992,False,artist,Karol G
4wFgr8CUdWFXtqLHSLdhNj,Hello,790FomKkXshlbRYZFtlgla,KAROL G,7yo7Gr1UPWVkcCYLn5AsAa,Hello,2016-11-04,day,47,194933,False,artist,Karol G
464xCLSwwwMT8GWAve4cIt,Innocent Consent,1eK9noVuswXbsUGPOxJ6h1,Caroline Carr,11iRGN8XOKNBVZyej8lQpP,Innocent Consent,2023-05-24,day,33,207326,True,artist,Karol G
4aVZpMuRkWElSJwJdRCa8n,Cuando Fuimos Nada,5wx70QuZtxRUIIYek3RSaV,Carolina Ross,5jjsvm8MJ01dNvgZjzBNmR,"Mis Covers, Vol. 2",2018-06-01,day,53,185142,False,artist,Karol G
1eRdeUgwXTHexTTY7kqPS4,Baby,790FomKkXshlbRYZFtlgla,KAROL G,4i5b4YWuMtneUSvQPONwzK,OCEAN,2019-05-03,day,45,240013,False,artist,Karol G
690JwCXepkfh98mSMxCrrd,Sin Corazón,790FomKkXshlbRYZFtlgla,KAROL G,4i5b4YWuMtneUSvQPONwzK,OCEAN,2019-05-03,day,45,171200,False,artist,Karol G
2831u9MJKZx7w05W0bvzPx,Si Antes Te Hubiera Conocido,790FomKkXshlbRYZFtlgla,KAROL G,0ah9Y5a9afdLC6tMTbo4oF,Despidiendo El Verano con Pop Latino,2024-07-26,day,47,195824,False,artist,Karol G
78mpFgPXtqFccYQpSTNRX6,La Dama,790FomKkXshlbRYZFtlgla,KAROL G,12nlJpvrOd7tTOaCxB1UeR,Unstoppable,2017-10-27,day,48,208400,False,artist,Karol G
4sHWJD2vUe5uV7QIQ2rogQ,"Suite in D Minor, HWV 437: III. Saraband",1QL7yTHrdahRMpvNtn6rI2,George Frideric Handel,4O5VlNFV0gdbaJX0WDVpus,La grande sarabande de Handel,1992-09-01,day,44,344240,False,artist,Karol G
1QWRScJK5eb5BE6ODimqJl,"The 4 Seasons: Violin Concerto in G minor, Op. 8, No. 2, RV 315, ""L'estate"" (Summer): III. Presto",44KHTuijOnIVq2aOHWefAD,Karoly Botvay,3Pr4IqIrBfGEZRE30TS0xS,"Vivaldi, A.: The 4 Seasons / Sinfonias, Rv 112, 132, 149 and 169",1996-01-01,day,46,182440,False,artist,Karol G
5IiyU0TCHJXuD8GDOfh5ST,200 COPAS,790FomKkXshlbRYZFtlgla,KAROL G,0BkCyY7jYD6pCfbMMyIdci,200 COPAS (Short Version),2021-03-24,day,45,198080,False,artist,Karol G
4HzDnMPUyNwaV7B6uFKtEl,Viajando Por El Mundo,790FomKkXshlbRYZFtlgla,KAROL G,2IjjIDWnwH9Db5k0SoJTf5,Viajando Por El Mundo,2025-06-17,day,50,268075,False,artist,Karol G
4y4lrLY2F6aVygti8WUSdC,Back Together - Main Classic Mix,1pOxKVLc0EXgcOSqyWOlKi,Hardsoul,3qcTBx6CNgwoZxgOCqMQUL,Back Together,2003-08-29,day,53,502286,False,artist,Karol G
1FxJuNa4VIHtK45sFAR2ab,Laughing on the Outside,6QwBhFIOXWri9BNtwoIlKY,Bernadette Carroll,74VMM7JU2EqRQEWxRjhQc3,Cleopatra Girls,2017-04-07,day,45,140453,False,artist,Karol G
28vTK1SLOyjSbldzGlxkuO,301,3PAwspMN27PDm81WwXDsMf,Reykon,2LOKRHhpYOX545H2ISo4jk,301,2012-06-25,day,48,171758,False,artist,Karol G
6sC3dcPta5vC0G24Y55tF2,Down,53M4Iv2RkzzxFFvW2B1jhC,Breathe Carolina,7iyO06S4FfBCj9kBACtDHr,"Punk Goes Pop, Vol. 3",2010-11-02,day,37,223666,True,artist,Karol G
3Pv6wpw1I0T15dltY2P9CP,Ging Gang Gooli,2qKNmBpgDiNE4zbvUfDVXP,Melinda Caroll,5LiBC5KHgemOc8z2t8inok,"MCM4G, Vol. 7: We Are Family (All Ages)",2007-10-01,day,16,139120,False,artist,Karol G
0cOKBnD8sGg8S8gX7JIBvL,GUCCI LOS PAÑOS,790FomKkXshlbRYZFtlgla,KAROL G,63aXLN5mDmo5aiX7fsztef,"Soy latina, baby!",2024-03-25,day,11,186453,True,artist,Karol G
2qRBSydid3dP9nDJYFUvzc,Gritos No Combate,7qgopeoTSLjOmq5x4MyQrO,Júlia Carolina,5L6HoIY8uMi87L9ljctPOX,Gritos No Combate,2025-01-23,day,20,233976,False,artist,Karol G
18M4Y9NRlRJfXgls3gOZ39,god loves a trier,0j3JsMUkjmRIqTi1xQ5dp0,Lexie Carroll,5InPGjHdmwPdxIv9UjZ3Ii,god loves a trier,2024-11-22,day,16,147543,False,artist,Karol G
5OyMCwc1VhV78y9BWzj2AF,GATITA GANGSTER,790FomKkXshlbRYZFtlgla,KAROL G,3NxEbBnk1OXAFB9bNi1FMI,Top Reggaeton Y Perreo,2024-07-19,day,23,170920,True,artist,Karol G
32I6edzovlIwrYjewDJkmx,Disco Muse,5QP5fl1l4e9NmKmkMUOTF5,CAPYAC,3ECVeQLcgcpPXWyZcbNn5f,Headlunge,2016-06-01,day,35,237331,False,artist,Karol G
0ZqG4ho1U6jWGLao3P2yPt,HolyGhost,1lklT6lHzwo3ZOJpDVoLyH,Tj Carroll,6AaU4pDVp0lldub7gTxGvA,HolyGhost,2023-12-01,day,20,100440,False,artist,Karol G
6vDefxbvWUoDx1SHRQpHIP,"Goldmark: Violin Concerto in A Minor, Op. 28: II. Andante",0Pz79wagKnssEZImEgGGFv,Karl Goldmark,6VWRJQOrnqjqi0iodpPrcp,Goldmark: Violin Concerto - Sarasate: Zigeunerweisen,2015-08-28,day,13,410813,False,artist,Karol G
0dPUaTXZEPAzYJGr6GDh5b,Girls Like You,5eI2DHAYU0gMk92kZKv9zA,Karolina Protsenko,76iskY9FOFZ8G8mabYyvvo,Fly,2018-12-05,day,21,175000,False,artist,Karol G
6cgr6HUnzaDKNHp2uIu1sG,"The 4 Seasons: Violin Concerto in F major, Op. 8, No. 3, RV 293, ""L'autunno"" (Autumn): I. Allegro",44KHTuijOnIVq2aOHWefAD,Karoly Botvay,3Pr4IqIrBfGEZRE30TS0xS,"Vivaldi, A.: The 4 Seasons / Sinfonias, Rv 112, 132, 149 and 169",1996-01-01,day,41,322266,False,artist,Karol G
7efbIvKtvlLGOACMH7BF6e,Last Prayer,3Vjcct20kTHXEcnOk6FePH,VERT MOB,5AM4eXh9LG4w4L2YrLqfdq,Vert Music 2,2022-01-28,day,29,211355,False,artist,Karol G
2QF0IIqJXHaxe5IJ8LFBDc,Calypso - Remix,4V8Sr092TqfHkfAA5fXXqG,Luis Fonsi,5C0YLr4OoRGFDaqdMQmkeH,VIDA,2019-02-01,day,40,185666,False,artist,Karol G
6rW59tCymYExUPEzkS6grQ,GUCCI LOS PAÑOS,790FomKkXshlbRYZFtlgla,KAROL G,6MjOuA57nTEo3qoTonHuBF,5inco D Mayo,2023-05-05,day,20,186453,True,artist,Karol G
14NqomuxfOn90MMdKspq2B,"The 4 Seasons: Violin Concerto in E major, Op. 8, No. 1, RV 269, ""La primavera"" (Spring): II. Largo e pianissimo sempre",44KHTuijOnIVq2aOHWefAD,Karoly Botvay,3Pr4IqIrBfGEZRE30TS0xS,"Vivaldi, A.: The 4 Seasons / Sinfonias, Rv 112, 132, 149 and 169",1996-01-01,day,40,143533,False,artist,Karol G
7c8gbGEhFEMnLHOFO2gbUd,DISPO,790FomKkXshlbRYZFtlgla,KAROL G,2tbGlA2vEm91bzj1TPy98L,DISPO,2023-08-10,day,37,193961,True,artist,Karol G
0Kp9Q3Wii4qO7AGHB2YuIp,UNA NOCHE EN MEDELLÍN - REMIX,790FomKkXshlbRYZFtlgla,KAROL G,7K08EKVddBOcRLJxQET9pP,UNA NOCHE EN MEDELLÍN (REMIX),2023-08-10,day,39,205144,True,artist,Karol G
3LfsSkHz2CvwwKm3Z3y23f,Sign,1kwtda1NFJAsoM03y1Z5LH,Albert Finney,0MVa9A8tUgkPz1TJnX0C6C,Annie (Original Motion Picture Soundtrack),1982,year,33,171373,False,artist,Karol G
5mOQ1AIC0MXzQ26a46ucOF,MAÑANA SERÁ BONITO,790FomKkXshlbRYZFtlgla,KAROL G,11m9rST3w0lGKlSbbqPpdW,MAÑANA SERÁ BONITO,2023-02-23,day,37,211400,False,artist,Karol G
6QCuVmS6TweKCco1rIh9e7,Como olvidar,201q2tgfWOqRgEXBIHls2e,Karol Wilson,6YUaUiQCxV8rKxf8rZdhTu,Gaman,2024-04-24,day,20,223870,False,artist,Karol G
69MKSGZ1IVMIZ0NVrB5WHK,"Say You, Say Me",2Scv3DFwZ724kkR09uNKbv,Junior Carrol,6PIF7uKaUZbcxqKAGcYP9o,"Say You, Say Me",2024-03-29,day,38,191124,False,artist,Karol G
5WYhlzp4o3o0benhmyyTKE,Control,1Bo8Afb2Qbjs4x6kJHyjle,Gigamesh,6hBrFuvANG9MYGrKHxjG75,Control,2018-09-03,day,34,264500,False,artist,Karol G
3BDMgi0wMK2gz3oyWpqfmK,United Breaks Guitars,5oSU7kZdajJgdCCpVmna1s,Dave Carroll,2rUIGhwUnPu2L4NNiLbDfu,United Breaks Guitars,2009-07-14,day,32,272353,False,artist,Karol G
2ousXPANATTQanbZV9EAVd,Bang Bang - From 'Minions: The Rise of Gru' Soundtrack,4Ge8xMJNwt6EEXOzVXju9a,Caroline Polachek,6Kc0f1PCbWZLOmZNOyXYGN,Minions: The Rise Of Gru (Original Motion Picture Soundtrack),2022-07-01,day,32,139252,False,artist,Karol G
5zG9Ejc4be8mcvOmNbCDNo,Dile Luna,790FomKkXshlbRYZFtlgla,KAROL G,2QoVagjmJi08EzvB0GTyDT,Dile Luna,2025-06-17,day,39,187508,False,artist,Karol G
2lxHoSMSXD533HrO5Hy9SB,Algo más,201q2tgfWOqRgEXBIHls2e,Karol Wilson,6YUaUiQCxV8rKxf8rZdhTu,Gaman,2024-04-24,day,19,155296,False,artist,Karol G
31mFIizMBOdSzTZZzxTXK3,Enjoy Yourself (feat. Karol G),0eDvMgVFoNV3TpwtrVCoTj,Pop Smoke,3BjyBrktXCnnJ0gHifkyAk,Shoot For The Stars Aim For The Moon,2020-07-03,day,27,197938,False,artist,Karol G
2teAaxXdeNe4cQa6cjnnKg,El Color de Tus Ojos,5wx70QuZtxRUIIYek3RSaV,Carolina Ross,1oRruxE4tO17YAgbjrzwl7,"Mis Covers, Vol. 4",2018-06-01,day,47,197141,False,artist,Karol G
6aiMqihBkSbXnKayTVEekS,"The 4 Seasons: Violin Concerto in G minor, Op. 8, No. 2, RV 315, ""L'estate"" (Summer): I. Allegro non moto",44KHTuijOnIVq2aOHWefAD,Karoly Botvay,3Pr4IqIrBfGEZRE30TS0xS,"Vivaldi, A.: The 4 Seasons / Sinfonias, Rv 112, 132, 149 and 169",1996-01-01,day,38,321106,False,artist,Karol G
2mXl01XyGFBLmZEv4M1dzf,Paz Sem Fim (Nada Quebrado) - Ao Vivo,62tR4thbBmrAuprUoUVgGA,Carol Braga,4r2EH8PtKXYgPv6OWme1wj,Fogo Que Consome (Ao Vivo),2023-12-08,day,58,348181,False,artist,Karol G
5GF4Jwl28VSwPZrweQEXst,Mi Mayor Anhelo,5wx70QuZtxRUIIYek3RSaV,Carolina Ross,269CUSn61yMvZIcJqkxGgH,"Mis Covers, Vol. 5",2018-10-26,day,37,191460,False,artist,Karol G
1SvHzq5WtMuD9gKdn7y7fh,ECHO (LET GO),53M4Iv2RkzzxFFvW2B1jhC,Breathe Carolina,6UJNubInMSqvRvhspTreds,ECHO (LET GO),2016-11-25,day,26,245375,False,artist,Karol G
6IXJbEjXWG3W4hOzJI0zl7,Better Than You,57REoZVHv9nnbBPaZW2sAw,Caroline Kay,3I0iiDo3beI4abkGptmQv4,Better Than You,2019-06-03,day,26,243812,False,artist,Karol G
0fiQW0XnWM2v1ueKy2CI3H,"The 4 Seasons: Violin Concerto in G minor, Op. 8, No. 2, RV 315, ""L'estate"" (Summer): II. Adagio - Presto",44KHTuijOnIVq2aOHWefAD,Karoly Botvay,3Pr4IqIrBfGEZRE30TS0xS,"Vivaldi, A.: The 4 Seasons / Sinfonias, Rv 112, 132, 149 and 169",1996-01-01,day,37,124026,False,artist,Karol G
2rcbJFdAS1OV7J0DSEZhuL,Seek Jesus Face,1lklT6lHzwo3ZOJpDVoLyH,Tj Carroll,5XE52s0vVnOg2DaVTwYaLC,Soul Poem,2021-05-07,day,31,154494,False,artist,Karol G
4N5qvaVICVIRxBXGW3FwGa,A Ella,790FomKkXshlbRYZFtlgla,KAROL G,7iaqLuLOgTXPaxEziNjbsu,A Ella,2017-05-05,day,43,198720,False,artist,Karol G
0g4QYgqn76TB16BBNW7PMT,EL MAKINON,790FomKkXshlbRYZFtlgla,KAROL G,3SNUxR5Tv0VvafRMVbmzJO,EL MAKINON,2021-03-24,day,40,209586,False,artist,Karol G
4tXZogtFS9F0elmwSjvLKo,Back Together - Classic Mix,1pOxKVLc0EXgcOSqyWOlKi,Hardsoul,4D7XxgnuhWkjfJiM5ta47Z,Glitterbox Radio Episode 001 (presented by Melvo Baptiste) [Mixed],2020-05-08,day,39,316024,False,artist,Karol G
6BbtP0UT5XySfB6IrtMvzm,Foxy,3j0n7TWGvwhPBMBWPbuasr,Caroline Loveglow,1Gpmq1FGkdS5UprABmXqnC,Strawberry,2022-02-25,day,33,124090,False,artist,Karol G
2Rv9lKb5rxv7nNiYXa1AGh,Retounen,0Z8CZ4er5vqRz7q8uj5Vjn,Carlo Vieux,7kyY9TTzaWrkG4wmwyGeS9,Retounen,2025-10-22,day,37,208272,False,artist,Karol G
0mCBgI8c86M0v84lY9fQhW,DAÑAMOS LA AMISTAD,790FomKkXshlbRYZFtlgla,KAROL G,36bdRVxQdGT3H7vNoiDfuy,DAÑAMOS LA AMISTAD,2023-02-23,day,43,175386,True,artist,Karol G
6GE2eV1WhCjLY3PWixC1M4,Find You - Remix,4Rxn7Im3LGfyRkY2FlHhWi,Nick Jonas,2iMkanbDUvjKTCoNBDtXK4,Find You (Remix),2017-11-10,day,41,197893,False,artist,Karol G
2o3XF9fXt3EHIztnZqLT7J,Como Tú Ninguna,2ap4aQTG8zcKmzRjqlVmMd,Lafame,4mtpmPdhW5hT8XEc0MViOd,Como Tú Ninguna,2017-10-13,day,41,217973,False,artist,Karol G
6Qm0aZxbQsyRiV29xLLAI1,Dime (feat. Andy Rivera),790FomKkXshlbRYZFtlgla,KAROL G,6TyagawTTgUjlwiFAWGem7,Dime (feat. Andy Rivera),2015-12-04,day,42,190968,False,artist,Karol G
4yiLCbreyJh6tt8O6VLCkI,Mi Razón de Ser,5wx70QuZtxRUIIYek3RSaV,Carolina Ross,3Z5c9YxXkoRBfbPfgMgXsy,"Mis Covers, Vol. 3",2018-06-01,day,47,220213,False,artist,Karol G
6zh8pZr3eNcp8KgQLFU8Nv,Chickens,6zqgWTRnDo30IxlYwVHXLH,Doug Carroll,2jBrM1Wq83wzti9Ycd2Dyk,Animal Sounds,2010-06-07,day,38,69120,False,artist,Karol G
5c90DqoHQitkHvQFiHhrFs,Si Antes Te Hubiera Conocido,790FomKkXshlbRYZFtlgla,KAROL G,6itBcL6CplFFcUUV7TNlzJ,Músicas Românticas | Namoro,2025-02-14,day,41,195824,False,artist,Karol G
2j5hsQvApottzvTn4pFJWF,What Lovers Do (feat. SZA),04gDigrS5kc9YWfZHwBETP,Maroon 5,3ThQ5dvf9wlqB0C7evh5nH,Red Pill Blues (Deluxe),2018-06-15,day,67,199849,False,artist,SZA
4tfOoCcYPtb08J5HWlSo3r,Another Life,7tYKF4w9nC0nq9CsPZTHyP,SZA,3VQkNrG74QPY4rHBPoyZYZ,SOS Deluxe: LANA,2024-12-20,day,68,205214,True,artist,SZA
0i1bokCJ95evU1gb5HcXFy,Never Lose Me (feat. SZA & Cardi B),08PvCOlef4xdOr20jFSTPd,Flo Milli,4tNtjyBBXMhGRwqOQTbh6i,"Fine Ho, Stay",2024-03-15,day,69,165754,True,artist,SZA
7GPstnufSTScEaw9dMxO9H,Childs Play (feat. Chance the Rapper),7tYKF4w9nC0nq9CsPZTHyP,SZA,2qCyMMQ785sPH4Yx25GQZ8,Z,2014-04-08,day,66,216234,False,artist,SZA
19woxaSpjOefa2JnAOoqW5,Garden (Say It Like Dat),7tYKF4w9nC0nq9CsPZTHyP,SZA,76290XdXVF9rPzGdNRWdCh,Ctrl,2017-06-09,day,68,208400,True,artist,SZA
2e2AXpIiJpet5b4qg85Gh6,F2F,7tYKF4w9nC0nq9CsPZTHyP,SZA,07w0rG5TETcyihsEIZR3qG,SOS,2022-12-09,day,68,185040,True,artist,SZA
2E7a96qey4AzSOdK6H21vS,Scorsese Baby Daddy,7tYKF4w9nC0nq9CsPZTHyP,SZA,3VQkNrG74QPY4rHBPoyZYZ,SOS Deluxe: LANA,2024-12-20,day,68,153911,True,artist,SZA
2xZ0zfuDTv5LxLhEgD82PG,Awkward,7tYKF4w9nC0nq9CsPZTHyP,SZA,6FKP2O0oOvZlDkF0gyTjiJ,Ctrl (Deluxe),2022-06-09,day,71,178000,True,artist,SZA
4h5x3XHLVYFJaItKuO2rhy,Ghost in the Machine (feat. Phoebe Bridgers),7tYKF4w9nC0nq9CsPZTHyP,SZA,07w0rG5TETcyihsEIZR3qG,SOS,2022-12-09,day,68,218586,True,artist,SZA
5yvhdo8FXbBsIllxv2Rr94,Prom,7tYKF4w9nC0nq9CsPZTHyP,SZA,76290XdXVF9rPzGdNRWdCh,Ctrl,2017-06-09,day,67,196133,True,artist,SZA
5wTVNpi5WDByxBgKgUE6MU,Supermodel,7tYKF4w9nC0nq9CsPZTHyP,SZA,76290XdXVF9rPzGdNRWdCh,Ctrl,2017-06-09,day,68,181120,True,artist,SZA
1IgePMOW0qEe1AViWgkal9,Pretty Little Birds (feat. Isaiah Rashad),7tYKF4w9nC0nq9CsPZTHyP,SZA,76290XdXVF9rPzGdNRWdCh,Ctrl,2017-06-09,day,66,245946,True,artist,SZA
6RQ5IwG7uADz9LDWliJGjU,Special,7tYKF4w9nC0nq9CsPZTHyP,SZA,07w0rG5TETcyihsEIZR3qG,SOS,2022-12-09,day,68,158840,True,artist,SZA
0P6AWOA4LG1XOctzaVu5tt,The Weekend - Funk Wav Remix,7tYKF4w9nC0nq9CsPZTHyP,SZA,5enEsi887wD3qGoMCK4jLr,The Weekend (Funk Wav Remix),2017-12-15,day,69,171805,False,artist,SZA
08SB2OtZkaliju77WYEKxk,No Love (with SZA),57LYzLEk2LcFghVwuWbcuS,Summer Walker,4lPqFAvgmG97pxyxQsyCQx,Still Over It,2021-11-05,day,72,231497,True,artist,SZA
6t90Z9XkdsHD8xMxro6KRP,Consideration,5pKCCKE2ajJHZ9KAiaK11H,Rihanna,4UlGauD7ROb3YbVOFMgW5u,ANTI (Deluxe),2016-01-28,day,70,161066,True,artist,SZA
2CSRrnOEELmhpq8iaAi9cd,Blind,7tYKF4w9nC0nq9CsPZTHyP,SZA,07w0rG5TETcyihsEIZR3qG,SOS,2022-12-09,day,70,150720,True,artist,SZA
0Gt4nGWoATcQFL38a1NRao,West Savannah (feat. SZA),6aaMZ3fcfLv4tEbmY7bjRM,Isaiah Rashad,6JF49ixyHmOgS0Rsda2k42,Cilvia Demo,2014-01-28,day,67,167276,True,artist,SZA
4h6ViRoztTBpWcJ1zFT9Zg,20 Something,7tYKF4w9nC0nq9CsPZTHyP,SZA,76290XdXVF9rPzGdNRWdCh,Ctrl,2017-06-09,day,69,198160,True,artist,SZA
5fQBa4wkmq28xpSLOQ202K,Normal Girl,7tYKF4w9nC0nq9CsPZTHyP,SZA,76290XdXVF9rPzGdNRWdCh,Ctrl,2017-06-09,day,74,253586,True,artist,SZA
3vZGtceCbJVh5aDT4XhE0p,2AM,7tYKF4w9nC0nq9CsPZTHyP,SZA,6FKP2O0oOvZlDkF0gyTjiJ,Ctrl (Deluxe),2022-06-09,day,67,242823,True,artist,SZA
2wSTnntOPRi7aQneobFtU4,Shirt,7tYKF4w9nC0nq9CsPZTHyP,SZA,07w0rG5TETcyihsEIZR3qG,SOS,2022-12-09,day,69,181840,True,artist,SZA
6gU9OKjOE7ghfEd55oRO57,The Weekend,7tYKF4w9nC0nq9CsPZTHyP,SZA,76290XdXVF9rPzGdNRWdCh,Ctrl,2017-06-09,day,75,272186,True,artist,SZA
2GAhgAjOhEmItWLfgisyOn,Low,7tYKF4w9nC0nq9CsPZTHyP,SZA,07w0rG5TETcyihsEIZR3qG,SOS,2022-12-09,day,75,181080,True,artist,SZA
3OHfY25tqY28d16oZczHc8,Kill Bill,7tYKF4w9nC0nq9CsPZTHyP,SZA,07w0rG5TETcyihsEIZR3qG,SOS,2022-12-09,day,77,153946,False,artist,SZA
3YJJjQPAbDT7mGpX3WtQ9A,Good Days,7tYKF4w9nC0nq9CsPZTHyP,SZA,781cKhbTPwLnPmo9BALQl7,Good Days,2020-12-25,day,73,279203,True,artist,SZA
06u5LrUpbosQlQ1QJFhPpG,Drew Barrymore,7tYKF4w9nC0nq9CsPZTHyP,SZA,76290XdXVF9rPzGdNRWdCh,Ctrl,2017-06-09,day,71,231400,True,artist,SZA
1bjeWoagtHmUKputLVyDxQ,Saturn,7tYKF4w9nC0nq9CsPZTHyP,SZA,1fmBMCSSkSlvxyoy1vut2k,Saturn,2024-02-22,day,77,186191,False,artist,SZA
3U3hFkMr0Q90pD24EkE3Pr,BMF,7tYKF4w9nC0nq9CsPZTHyP,SZA,3VQkNrG74QPY4rHBPoyZYZ,SOS Deluxe: LANA,2024-12-20,day,77,180746,True,artist,SZA
040I32EKLxQrkuxQu1pqvT,Saturn,7tYKF4w9nC0nq9CsPZTHyP,SZA,3VQkNrG74QPY4rHBPoyZYZ,SOS Deluxe: LANA,2024-12-20,day,78,186191,False,artist,SZA
4PMqSO5qyjpvzhlLI5GnID,Good Days,7tYKF4w9nC0nq9CsPZTHyP,SZA,07w0rG5TETcyihsEIZR3qG,SOS,2022-12-09,day,78,279203,True,artist,SZA
2fXwCWkh6YG5zU1IyvQrbs,Broken Clocks,7tYKF4w9nC0nq9CsPZTHyP,SZA,76290XdXVF9rPzGdNRWdCh,Ctrl,2017-06-09,day,77,231253,True,artist,SZA
1Qrg8KqiBpW07V7PNxwwwL,Kill Bill,7tYKF4w9nC0nq9CsPZTHyP,SZA,1nrVofqDRs7cpWXJ49qTnP,SOS,2022-12-08,day,82,153946,False,artist,SZA
